GeneID,083T,128T,135T,147T,157T,168T
Add3,6,11,8,8,8,0
Adgb,11,16,13,0,17,6
Adgra1,0,6,8,0,10,10
Adgra2,10,17,28,7,18,10
Adgra3,31,10,11,9,8,9
Adgrb1,32,96,54,44,48,24
Adgrb2,30,14,44,14,26,37
Adgrb3,19,17,7,13,7,11
Adgrd1,88,144,124,128,172,80
Adgre1,20,16,12,20,6,11
Adgre4,11,8,6,7,6,6
Adgre5,12,10,28,12,19,20
Adgrf1,14,15,8,9,18,8
Adgrf2,52,75,26,59,34,41
Adgrf3,13,10,7,9,19,8
Adgrf4,0,0,0,0,0,7
Adgrf5,27,16,10,16,18,28
Adgrg1,13,7,10,9,7,9
Adgrg2,60,32,16,16,26,24
Adgrg3,7,0,7,0,9,7
Adgrg4,30,39,11,39,20,18
Adgrg5,6,8,7,0,10,6
Adgrg6,30,19,16,29,23,15
Adgrg7,31,8,7,7,11,8
Adgrl1,16,20,7,13,9,8
Adgrl2,17,21,9,14,13,19
Adgrl3,35,20,10,16,18,20
Adgrl4,15,8,6,13,7,6
Adgrv1,42,40,27,34,25,17
Adh1,0,8,8,0,6,7
Adh4,8,7,7,0,8,6
Adh5,17,14,0,22,0,12
Adh6a,19,8,12,9,9,11
Adh6b,7,0,0,0,7,0
Adh7,10,6,0,7,19,0
Adhfe1,102,106,84,122,144,88
Adi1,6,0,0,0,0,0
Adig,0,0,7,6,8,0
Adipoq,0,9,0,6,0,0
Adipor1,9,13,10,7,11,8
Adipor2,13,7,6,0,6,6
Adk,18,24,19,24,24,20
Adnp,296,544,176,288,232,0
Adnp2,0,0,0,0,0,5
Ado,0,8,10,7,8,8
Adora1,10,15,8,0,9,6
Adora2a,7,6,0,0,0,0
Adora2b,0,0,14,0,0,0
Adora3,7,6,0,0,8,0
Adpgk,24,0,7,6,8,11
Adprh,7,0,0,0,0,0
Adprhl1,0,5,0,6,7,7
Adprhl2,19,16,8,8,17,8
Adprm,9,8,0,0,0,0
Adra1a,7,0,9,0,0,0
Adra1b,0,0,0,0,0,6
Adra1d,8,0,0,18,7,0
Adra2a,10,6,6,12,0,0
Adra2b,7,16,6,17,0,0
Adra2c,7,0,10,6,0,0
Adrb1,0,0,0,0,6,7
Adrb2,0,7,8,0,0,0
Adrb3,9,11,0,10,6,0
Adrm1,14,0,9,16,8,11
Adsl,7,8,8,8,18,5
Adss,11,19,20,9,10,9
Adssl1,12,6,10,6,6,9
Adtrp,10,6,0,6,0,6
Aebp1,9,16,14,10,7,12
Aebp2,6,7,8,7,7,6
Aen,8,7,9,0,5,8
AF366264,40,30,17,25,26,32
Afap1,7,16,0,7,7,5
Afap1l1,8,11,6,6,15,8
Afap1l2,30,7,21,15,6,0
Afdn,40,26,26,20,23,20
Aff1,14,14,17,15,16,9
Aff2,11,18,9,7,8,6
Aff3,10,8,0,12,9,9
Aff4,14,13,10,9,22,14
Afg1l,34,16,16,12,17,0
Afg3l1,11,0,6,6,5,0
Afg3l2,11,10,10,18,13,12
Afm,10,9,10,15,7,6
Afmid,102,52,68,52,74,32
Afp,8,16,6,10,0,8
Aftph,12,14,15,6,15,9
Aga,0,6,0,6,0,5
Agap1,15,18,8,10,10,11
Agap2,29,23,18,7,24,12
Agap3,168,424,0,216,192,228
Agbl1,17,0,0,0,8,7
Agbl2,13,24,15,23,9,7
Agbl3,6,6,0,14,9,7
Agbl4,24,14,0,16,0,12
Agbl5,220,162,72,72,96,126
Ager,16,50,27,0,18,16
Agfg1,10,11,7,7,11,6
Agfg2,14,26,14,10,11,13
Aggf1,11,7,8,6,6,14
Agk,10,16,11,20,9,9
Agl,184,88,96,72,80,96
Agmat,13,15,10,6,20,6
Agmo,25,6,11,6,13,0
Ago1,10,7,0,10,0,6
Ago2,9,8,7,0,9,6
Ago3,18,22,11,13,12,16
Ago4,21,7,20,9,13,7
Agpat1,116,160,48,48,64,48
Agpat2,11,7,0,8,9,11
Agpat3,6,0,0,8,0,8
Agpat4,6,8,6,0,0,0
Agpat5,7,8,7,7,6,6
Agps,10,11,0,11,6,0
Agr2,14,9,10,7,10,8
Agr3,11,0,8,5,0,0
Agrn,36,75,54,31,48,30
Agrp,0,0,0,0,0,9
Agt,0,0,0,0,6,0
Agtpbp1,8424,6399,2187,4698,4860,2268
Agtr1a,0,8,11,6,9,0
Agtr1b,7,0,0,0,7,0
Agtr2,10,11,0,8,10,0
Agtrap,28,0,0,0,16,14
Agxt,8,7,0,6,14,9
Agxt2,14,18,22,0,0,14
Ahctf1,44,20,22,21,26,23
Ahcy,6,8,6,0,0,12
Ahcyl1,72,96,68,80,72,64
Ahcyl2,32,36,32,0,32,14
Ahdc1,7,0,0,8,10,5
Ahi1,64,96,88,52,88,0
Ahnak,4384,3712,1248,2560,1952,2592
Ahr,18,12,12,12,19,12
Ahrr,0,26,0,11,12,12
Ahsa1,8,0,7,0,6,6
Ahsa2,36,70,24,36,46,36
Ahsg,0,6,8,6,6,0
AI182371,16,13,6,11,6,6
AI413582,0,7,30,0,0,11
AI429214,6,6,0,0,6,0
AI467606,6,7,0,0,0,0
AI593442,6,8,16,7,7,9
AI597479,12,7,12,0,7,0
AI661453,8,10,10,10,11,13
AI837181,22,17,14,12,14,22
AI987944,10,8,13,18,18,6
Aicda,0,9,14,6,14,6
Aif1,15,0,0,14,18,0
Aif1l,9,8,8,6,6,0
Aifm1,30,28,17,32,20,0
Aifm2,12,26,25,0,18,0
Aifm3,8,18,15,9,10,18
Aig1,6,6,0,6,6,6
Aim2,7,5,5,7,0,0
Aimp1,0,17,0,11,7,6
Aimp2,8,9,0,9,0,0
Aip,208,128,208,96,240,128
Aipl1,0,6,8,6,0,6
Aire,70,0,28,36,42,24
Ajap1,6,6,9,6,6,7
Ajm1,8,11,8,7,0,6
Ajuba,8,5,7,6,7,7
Ak1,14,24,18,22,18,20
Ak2,14,7,0,6,7,7
Ak3,6,0,0,6,9,7
Ak4,0,12,0,0,0,0
Ak5,56,164,84,72,76,128
Ak6,8,11,12,8,6,8
Ak7,21,13,6,11,16,9
Ak8,0,6,7,6,7,10
Akain1,0,0,0,6,0,0
Akap1,9,6,15,11,15,6
Akap10,10,9,0,7,0,8
Akap11,25,8,11,9,19,7
Akap12,15,20,9,15,9,12
Akap13,20,18,27,11,23,16
Akap14,15,18,9,18,14,9
Akap17b,17,17,9,19,24,9
Akap2,24,0,6,0,9,6
Akap3,15,10,7,6,8,0
Akap4,13,8,8,6,10,6
Akap5,28,13,24,14,14,9
Akap6,28,15,6,13,11,10
Akap7,28,16,17,14,16,18
Akap8,64,70,60,80,48,44
Akap8l,9,8,6,15,15,7
Akap9,23,25,11,17,19,14
Akip1,9,6,6,6,0,0
Akirin1,0,8,0,0,5,0
Akirin2,15,7,0,8,0,6
Akna,21,13,6,12,7,6
Aknad1,14,11,8,7,7,10
Akp3,0,13,0,0,5,11
Akr1a1,12,27,12,13,23,17
Akr1b10,7,7,10,8,7,0
Akr1b3,11,12,8,0,7,7
Akr1b7,9,16,11,10,10,8
Akr1b8,9,7,9,13,8,7
Akr1c12,16,0,7,0,7,0
Akr1c13,7,7,10,0,0,0
Akr1c14,17,9,9,14,8,9
Akr1c18,14,18,16,26,16,15
Akr1c19,7,7,5,6,9,6
Akr1c20,9,15,0,10,7,7
Akr1c21,6,7,0,7,0,0
Akr1c6,12,0,11,6,6,13
Akr1cl,26,19,9,18,18,0
Akr1d1,24,14,11,11,10,7
Akr1e1,19,21,0,12,9,14
Akr7a5,7,7,0,0,10,8
Akt1,26,16,14,12,15,14
Akt1s1,52,56,40,40,58,66
Akt2,0,6,8,10,8,9
Akt3,6,15,8,6,7,12
Aktip,72,96,72,132,84,60
Alad,10,7,0,6,7,10
Alas1,8,0,0,6,9,10
Alas2,9,9,11,0,0,7
Alb,11,12,7,11,11,6
Albfm1,16,0,7,7,6,11
Alcam,0,14,11,7,8,7
Aldh16a1,9,10,18,8,13,11
Aldh18a1,12,16,14,6,6,10
Aldh1a1,5,8,6,8,6,0
Aldh1a2,13,0,11,6,7,6
Aldh1a3,6,14,6,0,11,11
Aldh1a7,14,9,10,8,11,11
Aldh1b1,6,10,0,8,8,7
Aldh1l1,16,10,8,6,10,8
Aldh1l2,14,14,9,10,7,0
Aldh2,40,0,36,26,32,24
Aldh3a1,14,6,0,7,5,6
Aldh3a2,24,8,11,0,11,10
Aldh3b1,9,11,0,8,11,16
Aldh3b2,8,0,0,7,0,0
Aldh3b3,7,0,0,0,0,0
Aldh4a1,9,10,7,0,8,0
Aldh5a1,9,8,0,9,7,5
Aldh6a1,22,24,18,12,16,11
Aldh7a1,160,168,116,100,184,88
Aldh8a1,9,8,10,0,9,0
Aldh9a1,7,11,9,13,10,8
Aldoa,24,14,12,17,18,16
Aldoart1,34,22,6,0,10,12
Aldoart2,6,9,0,6,0,0
Aldob,9,9,6,7,7,6
Aldoc,9,13,9,18,9,8
Alg1,9,15,8,8,17,6
Alg10b,5,0,6,0,10,0
Alg11,6,6,0,0,5,0
Alg12,12,6,8,7,9,6
Alg13,8,6,6,8,10,0
Alg14,8,0,0,0,0,6
Alg2,0,12,12,12,0,0
Alg3,9,0,9,6,9,7
Alg5,15,9,0,0,11,0
Alg6,8,13,22,9,9,8
Alg8,16,13,17,7,25,10
Alg9,6,5,9,6,0,0
Alk,10,8,6,15,8,6
Alkal2,7,0,6,10,7,11
Alkbh1,9,12,6,11,14,9
Alkbh2,25,13,16,16,15,17
Alkbh3,13,10,7,0,10,0
Alkbh4,112,288,120,336,120,128
Alkbh5,6,0,0,0,8,0
Alkbh6,9,14,22,7,15,17
Alkbh7,13,26,26,0,18,14
Alkbh8,12,18,14,13,10,9
Allc,9,10,12,14,8,0
Alms1,19,12,8,16,20,14
Alox12,30,44,18,27,52,24
Alox12b,9,7,13,8,9,5
Alox12e,0,6,0,8,0,7
Alox15,6,6,0,16,6,17
Alox5,21,0,6,0,9,12
Alox5ap,20,14,12,14,14,12
Alox8,8,8,8,9,9,8
Aloxe3,12,14,10,10,11,6
Alpi,6,13,12,0,0,0
Alpk1,8,0,7,7,8,7
Alpk2,21,12,9,12,10,11
Alpk3,6,8,7,12,14,9
Alpl,12,6,6,0,7,8
Alppl2,11,8,10,6,15,0
Als2,304,168,200,256,256,136
Als2cl,13,6,10,0,7,11
Alx1,0,5,0,8,0,0
Alx4,5,0,0,5,0,0
Alyref,10,6,0,7,9,5
Alyref2,11,9,0,0,0,11
Amacr,0,7,0,0,5,8
Ambn,23,30,20,20,16,16
Ambp,8,7,6,0,12,6
Ambra1,18,17,11,0,5,9
Amd1,8,18,9,14,19,9
Amd2,8,18,9,14,19,9
Amdhd1,13,7,0,9,7,9
Amdhd2,6,0,8,6,11,6
Amelx,12,8,0,7,0,0
Amer1,9,0,6,0,13,0
Amer2,0,12,15,12,12,12
Amer3,9,16,6,6,0,0
Amfr,9,7,11,8,14,6
Amh,19,12,22,17,16,14
Amhr2,5,9,0,0,7,6
Amigo1,10,10,6,11,8,6
Amigo2,5,6,7,0,0,5
Amigo3,22,9,16,12,8,10
Ammecr1,8,0,0,0,8,0
Ammecr1l,32,0,40,58,0,0
Amn,0,0,10,8,8,9
Amn1,7,9,6,6,5,0
Amot,7,7,0,0,6,6
Amotl1,7,5,7,0,6,7
Amotl2,0,0,8,0,0,9
Ampd1,12,11,10,7,11,11
Ampd2,31,23,11,8,18,15
Ampd3,6,8,10,7,10,5
Amph,7,8,0,7,6,7
Amt,45,19,29,16,17,24
Amtn,23,26,31,13,7,28
Amy1,20,23,11,12,7,10
Amy2a5,0,0,6,0,7,0
Amz1,6,6,8,8,10,11
Amz2,6,0,6,0,0,6
Anapc1,33,15,16,20,14,16
Anapc10,16,6,8,0,8,10
Anapc11,17,6,6,10,12,10
Anapc13,21,7,9,9,6,6
Anapc15,5,9,10,7,6,0
Anapc16,7,6,6,0,0,0
Anapc2,40,8,12,11,8,6
Anapc4,19,18,7,7,10,27
Anapc5,180,116,56,68,64,0
Anapc7,0,0,0,7,11,0
Ang,16,18,10,10,20,7
Ang2,16,0,0,8,9,0
Ang3,9,8,7,0,0,9
Ang4,0,6,0,0,7,0
Ang5,9,8,7,0,0,9
Ang6,10,0,0,11,8,0
Angel1,7,15,7,0,9,6
Angel2,13,8,0,6,0,0
Angpt1,7,9,8,7,6,0
Angpt2,9,10,6,7,5,0
Angpt4,0,13,10,13,8,12
Angptl1,7,8,7,8,8,0
Angptl2,7,9,0,7,9,7
Angptl3,13,10,7,15,6,0
Angptl4,8,6,7,0,6,5
Angptl6,7,9,7,13,18,0
Angptl7,7,6,6,0,6,0
Angptl8,13,6,8,10,16,8
Ank,5,10,7,11,17,7
Ank1,408,348,264,384,200,192
Ank2,62784,47808,33408,52992,36096,40704
Ank3,3060,3078,2484,2268,3600,2106
Ankar,9,16,17,23,16,13
Ankdd1a,8,0,8,11,6,11
Ankdd1b,7,11,12,22,8,13
Ankef1,0,6,6,8,6,5
Ankfn1,10,20,18,20,20,14
Ankfy1,11,8,15,8,13,10
Ankhd1,43,24,39,20,34,14
Ankib1,256,372,116,120,104,224
Ankk1,8,7,6,8,10,6
Ankle1,11,15,0,0,5,6
Ankle2,25,28,19,9,19,18
Ankmy1,19,17,10,12,13,11
Ankmy2,6,7,0,6,0,7
Ankra2,56,48,24,56,38,28
Ankrd1,12,10,6,9,10,12
Ankrd10,7,10,7,6,6,0
Ankrd11,41,28,16,17,22,17
Ankrd12,26,12,13,12,22,10
Ankrd13a,7,9,6,17,7,6
Ankrd13b,18,29,16,14,14,14
Ankrd13c,40,24,36,27,32,24
Ankrd13d,20,10,22,19,32,18
Ankrd16,12,0,20,19,0,0
Ankrd17,158,160,100,100,116,64
Ankrd2,10,0,7,0,12,8
Ankrd22,9,0,0,6,0,6
Ankrd23,0,304,160,136,264,0
Ankrd24,336,272,336,352,224,352
Ankrd26,40,25,19,26,19,19
Ankrd27,368,592,272,480,432,704
Ankrd28,12,10,7,11,9,14
Ankrd29,13,7,7,9,8,10
Ankrd33,0,6,5,0,0,0
Ankrd33b,11,0,0,0,0,0
Ankrd34a,15,10,8,9,10,9
Ankrd34b,0,7,0,6,0,0
Ankrd34c,7,0,0,0,0,6
Ankrd35,54,47,24,40,38,38
Ankrd36,17,24,13,15,27,20
Ankrd37,19,17,6,8,6,8
Ankrd39,8,28,19,16,20,6
Ankrd40,12,14,18,13,12,0
Ankrd42,8,5,10,18,10,0
Ankrd44,13,9,12,9,7,14
Ankrd45,128,120,104,248,120,112
Ankrd46,6,13,6,7,6,0
Ankrd49,0,13,0,10,17,9
Ankrd50,148,48,72,0,84,0
Ankrd52,33,14,16,16,12,22
Ankrd53,7,8,6,6,7,12
Ankrd54,0,7,0,0,0,0
Ankrd55,522,324,336,576,360,216
Ankrd6,11,10,13,6,7,6
Ankrd60,6,0,0,6,6,8
Ankrd61,52,36,24,46,28,0
Ankrd63,6,8,7,8,9,6
Ankrd7,0,0,7,0,6,0
Ankrd9,8,0,6,0,6,0
Anks1,342,220,204,120,156,150
Anks1b,576,368,224,272,352,224
Anks3,13,6,7,0,10,8
Anks4b,8,9,0,0,0,0
Anks6,14,16,10,0,10,6
Ankub1,15,11,7,0,0,8
Ankzf1,464,272,0,336,544,208
Anln,47,24,31,36,39,19
Ano1,23,10,15,6,12,12
Ano10,13,10,7,14,10,5
Ano2,256,144,72,136,112,112
Ano3,288,464,304,320,800,448
Ano4,13,14,13,8,15,13
Ano5,17,14,13,18,8,12
Ano6,20,25,24,17,17,26
Ano7,7,11,8,12,7,7
Ano8,8,19,11,11,0,7
Ano9,7,16,6,14,10,9
Anp32a,9,8,6,12,6,0
Anp32b,9,5,0,0,0,10
Anp32e,21,5,0,8,10,6
Anpep,6,8,8,7,9,8
Antxr1,10,9,6,11,8,7
Antxr2,10,10,0,9,10,8
Antxrl,9,8,13,10,10,0
Anxa1,14,9,7,7,7,7
Anxa10,8,14,0,8,7,0
Anxa11,7,7,8,18,5,7
Anxa13,6,0,0,0,8,13
Anxa2,78,47,25,54,42,34
Anxa3,0,7,5,8,13,10
Anxa4,0,6,8,9,7,10
Anxa5,17,15,15,7,0,8
Anxa6,11,12,16,0,10,9
Anxa7,7,10,12,9,11,9
Anxa8,9,11,0,0,7,0
Anxa9,11,7,6,6,0,9
Aoah,192,96,64,96,84,72
Aoc1,7,12,7,10,5,7
Aoc2,8,16,8,10,8,8
Aoc3,7,12,7,5,7,6
Aopep,20,29,9,38,14,20
Aox1,13,12,10,10,30,11
Aox2,20,15,12,18,9,10
Aox3,39,26,24,15,21,12
Aox4,29,10,11,14,15,13
Ap1ar,10,8,6,8,9,8
Ap1b1,11,11,6,13,11,8
Ap1g1,18,7,11,12,18,11
Ap1g2,9,10,6,11,11,9
Ap1m1,6,14,8,6,0,6
Ap1m2,9,8,10,10,9,13
Ap1s1,7,7,10,11,13,8
Ap1s2,6,8,0,6,8,0
Ap1s3,7,6,0,8,8,10
Ap2a1,13,0,12,10,12,8
Ap2a2,20,20,16,19,15,19
Ap2b1,15,11,6,7,12,12
Ap2m1,11,22,7,7,8,11
Ap2s1,7,5,6,0,0,0
Ap3b1,9,13,13,7,14,9
Ap3b2,12,20,21,16,23,11
Ap3d1,13,15,13,12,9,8
Ap3m1,15,0,6,8,9,8
Ap3m2,15,9,6,0,0,7
Ap3s1,6,0,8,6,7,6
Ap3s2,7,0,12,6,6,0
Ap4b1,11,15,0,11,6,7
Ap4e1,17,13,15,9,10,7
Ap4m1,32,9,17,7,22,7
Ap4s1,7,0,8,8,0,0
Ap5b1,16,5,6,8,5,6
Ap5m1,8,12,6,10,11,0
Ap5s1,19,16,12,0,0,0
Ap5z1,7,10,6,14,8,0
Apaf1,16,19,12,20,10,11
Apba1,11,10,5,11,5,12
Apba2,13,7,6,9,7,6
Apba3,8,12,19,11,15,10
Apbb1,13,12,14,14,16,0
Apbb1ip,7,10,6,10,7,8
Apbb2,76,72,88,60,88,0
Apbb3,26,6,10,13,12,12
Apc,43,40,24,32,34,46
Apc2,600,468,432,468,840,396
Apcdd1,0,8,6,0,8,6
Apeh,22,27,13,8,10,8
Apela,0,8,7,0,8,0
Apex1,18,6,7,9,5,6
Apex2,0,13,20,6,0,12
Aph1a,8,14,8,17,10,8
Aph1b,13,10,12,0,11,10
Aph1c,6,6,0,0,0,0
Api5,192,168,136,180,144,168
Apip,8,6,6,7,0,0
Aplf,11,17,18,10,10,11
Apln,0,0,0,7,0,7
Aplnr,13,7,26,13,11,10
Aplp1,6,10,6,9,6,10
Aplp2,8,8,9,9,14,0
Apmap,84,0,56,0,52,68
Apoa1,8,0,7,0,0,7
Apoa2,76,46,0,30,0,48
Apoa5,8,9,6,8,6,8
Apob,23,12,12,6,18,11
Apobec1,0,0,0,6,7,11
Apobec2,0,6,7,0,0,6
Apobec3,31,0,18,0,16,14
Apobec4,9,5,5,6,0,0
Apobr,13,18,7,22,21,8
Apoc1,6,0,0,6,7,6
Apoc2,0,0,0,0,0,8
Apoc3,8,0,7,0,0,7
Apoc4,0,0,0,0,0,6
Apod,12,7,0,5,0,0
Apoe,25,12,12,12,20,20
Apof,7,0,0,7,0,6
Apoh,8,5,0,7,0,0
Apol10a,0,0,8,0,0,0
Apol10b,6,6,0,9,8,8
Apol11b,0,0,6,8,7,6
Apol6,0,8,5,0,6,6
Apol7a,16,23,13,14,22,12
Apol7b,12,9,0,0,7,5
Apol7c,5,7,0,9,0,0
Apol7e,10,0,0,7,10,8
Apol8,24,12,12,13,0,44
Apol9a,7,0,0,6,6,0
Apold1,12,14,17,6,10,6
Apom,8,16,9,0,0,0
Apon,10,18,9,10,8,6
Apoo,14,18,10,14,19,0
Apool,20,34,0,24,24,14
Apopt1,12,7,9,7,7,7
App,8,11,13,7,6,6
Appbp2,10,7,10,8,17,5
Appl1,20,10,28,7,15,10
Appl2,8,8,14,10,19,9
Aprt,0,12,0,8,8,0
Aptx,10,19,9,10,7,10
Aqp1,0,0,0,7,6,0
Aqp11,7,11,0,9,8,0
Aqp12,0,0,6,6,7,0
Aqp2,7,0,13,7,0,0
Aqp3,9,10,6,6,14,0
Aqp4,7,7,5,0,7,0
Aqp5,0,8,6,0,7,0
Aqp6,11,7,7,10,10,6
Aqp7,13,7,0,6,0,9
Aqp9,12,0,0,0,7,6
Aqr,18,12,6,9,12,13
Ar,7,10,6,10,8,0
Araf,328,224,96,216,168,112
Arap1,5508,14094,4698,14823,12474,8910
Arap2,10,15,0,9,9,7
Arap3,27,14,18,11,22,12
Arc,7,0,0,0,0,0
Arcn1,13,11,11,20,14,9
Areg,7,5,0,9,6,6
Arel1,80,36,74,72,90,36
Arf1,0,6,14,9,0,0
Arf2,16,6,0,6,0,6
Arf3,14,8,10,9,0,8
Arf4,0,0,0,6,6,7
Arf5,8,8,10,8,7,8
Arf6,10,10,13,14,16,12
Arfgap1,23,28,0,36,20,18
Arfgap2,28,8,14,9,7,10
Arfgap3,7,9,6,10,10,7
Arfgef1,28,16,12,13,24,22
Arfgef2,20,11,12,13,18,17
Arfgef3,18,21,13,9,8,9
Arfip1,11,0,10,0,6,0
Arfip2,7,9,13,6,19,6
Arfrp1,18,18,20,18,46,27
Arg1,7,18,6,6,5,7
Arg2,0,8,14,8,8,0
Arglu1,24,11,11,0,10,0
Arhgap1,168,272,168,200,160,192
Arhgap10,30,40,24,34,28,32
Arhgap11a,18,8,8,32,10,8
Arhgap12,42,54,32,14,14,28
Arhgap15,432,450,612,180,408,324
Arhgap17,18,18,40,14,30,21
Arhgap18,34,7,9,9,13,15
Arhgap19,6,7,0,10,8,0
Arhgap20,15,21,11,14,10,19
Arhgap21,29,31,12,19,16,19
Arhgap22,0,8,8,0,6,6
Arhgap23,15,13,7,12,17,11
Arhgap24,73,44,24,28,52,20
Arhgap25,44,56,58,40,40,36
Arhgap26,464,784,320,336,560,464
Arhgap27,729,567,675,729,621,486
Arhgap28,8,8,10,11,6,12
Arhgap29,8,8,10,15,9,7
Arhgap30,16,9,7,8,8,10
Arhgap31,8,19,12,6,0,11
Arhgap32,23,15,11,17,7,6
Arhgap33,6,10,9,9,17,11
Arhgap35,10,6,7,6,8,12
Arhgap36,22,6,6,8,9,11
Arhgap39,16,12,18,0,45,22
Arhgap4,7,21,6,8,8,0
Arhgap40,8,0,8,6,15,0
Arhgap42,832,2176,704,1088,1248,1216
Arhgap44,13,13,6,10,7,10
Arhgap45,516,360,384,168,192,156
Arhgap5,13,13,7,7,6,8
Arhgap6,46,16,12,15,12,0
Arhgap8,10,16,9,12,9,11
Arhgap9,10,6,0,8,7,10
Arhgdia,12,7,6,6,10,6
Arhgdib,9,6,0,7,0,0
Arhgdig,13,16,6,12,15,0
Arhgef1,83,50,32,46,52,32
Arhgef10,8,10,12,11,12,8
Arhgef10l,8,13,10,10,16,15
Arhgef11,118,128,104,56,66,72
Arhgef12,41,21,23,25,34,30
Arhgef15,10,11,9,11,0,6
Arhgef16,9,6,7,12,0,6
Arhgef17,11,12,12,13,9,7
Arhgef18,576,976,368,192,496,320
Arhgef19,9,6,8,7,8,0
Arhgef2,18,19,15,12,7,7
Arhgef25,3564,2592,5076,2160,2268,1296
Arhgef26,13,6,9,10,0,8
Arhgef28,30,23,15,11,20,24
Arhgef3,14,12,7,8,11,7
Arhgef33,15,10,11,14,17,11
Arhgef37,12,8,0,7,6,10
Arhgef38,16,0,0,16,18,0
Arhgef39,9,14,17,26,0,14
Arhgef4,36,0,30,44,0,0
Arhgef40,21,15,9,11,16,12
Arhgef5,15,13,10,11,17,13
Arhgef6,9,18,0,14,8,0
Arhgef7,8,6,6,9,8,7
Arhgef9,15,0,0,6,7,6
Arid1a,38,28,12,22,14,12
Arid1b,9,6,8,14,11,5
Arid2,15,11,11,17,14,11
Arid3a,0,6,0,6,9,5
Arid3b,10,9,10,16,10,11
Arid3c,30,58,28,40,60,0
Arid4a,17,14,10,15,14,7
Arid4b,18,18,0,11,13,8
Arid5a,0,12,14,12,14,16
Arid5b,12,8,12,14,7,12
Arih1,18,10,0,7,10,14
Arih2,19,12,12,13,10,20
Arl1,28,9,26,7,9,14
Arl10,0,0,6,8,0,8
Arl11,0,0,0,0,6,11
Arl13a,5,11,6,8,7,6
Arl13b,25,29,21,8,9,11
Arl14,0,6,5,0,0,5
Arl14ep,0,7,6,6,7,0
Arl14epl,0,0,6,0,9,0
Arl15,6,8,0,7,0,7
Arl16,0,0,6,6,0,0
Arl2,10,6,7,0,0,0
Arl2bp,0,0,6,8,6,6
Arl3,9,12,8,0,9,0
Arl4a,6,7,7,12,10,7
Arl4c,7,0,0,0,5,0
Arl4d,6,10,10,6,7,7
Arl5a,6,6,9,6,0,0
Arl5b,0,0,13,7,0,0
Arl5c,0,8,0,0,7,6
Arl6,18,12,16,21,16,16
Arl6ip1,22,20,10,11,12,8
Arl6ip4,10,7,11,7,17,6
Arl6ip5,6,7,6,6,20,7
Arl6ip6,15,7,10,7,7,6
Arl8a,8,5,6,7,6,0
Arl8b,15,7,6,7,7,8
Armc1,9,5,6,5,11,0
Armc10,8,6,6,6,7,6
Armc12,0,0,12,6,0,0
Armc2,15,14,9,0,8,0
Armc3,7,12,23,9,8,8
Armc4,21,10,10,10,13,13
Armc5,8,8,6,12,8,9
Armc6,7,0,11,6,8,0
Armc7,0,30,40,0,34,24
Armc8,800,896,640,608,960,640
Armc9,144,256,96,96,168,112
Armcx1,6,8,0,6,0,0
Armcx2,5,9,0,7,10,0
Armcx3,0,0,0,6,0,0
Armcx4,7,7,7,0,0,0
Armcx5,6,8,15,7,0,8
Armcx6,10,6,7,11,9,0
Armh1,7,10,6,0,9,9
Armh3,47,31,35,40,52,40
Armh4,0,8,0,0,6,8
Armt1,13,8,6,7,0,7
Arnt,12,18,7,8,12,9
Arnt2,8,0,6,7,8,6
Arntl,34,44,30,37,28,22
Arntl2,28,28,32,30,28,28
Arpc1a,8,0,0,7,8,7
Arpc1b,12,9,0,9,0,7
Arpc2,6,6,23,13,12,7
Arpc4,16,13,12,14,7,11
Arpc5,0,5,0,0,0,0
Arpc5l,8,14,0,6,0,0
Arpin,5,8,13,5,6,10
Arpp19,6,6,6,6,6,6
Arpp21,55104,46368,48384,30240,44352,36288
Arr3,11,10,15,8,8,8
Arrb1,11,7,0,9,8,0
Arrb2,22,14,6,12,12,8
Arrdc1,0,5,15,8,8,5
Arrdc2,0,6,0,6,0,6
Arrdc3,6,6,8,0,6,6
Arrdc4,0,0,6,0,6,0
Arrdc5,0,0,0,0,6,0
Arsa,9,11,6,9,0,9
Arsb,9,7,6,18,5,8
Arsg,522,432,0,594,567,450
Arsi,8,6,0,0,6,5
Arsj,12,7,7,9,0,6
Arsk,52,0,52,32,38,28
Art1,14,16,10,12,10,15
Art2a,17,11,0,7,8,10
Art2b,15,7,5,7,12,6
Art3,264,232,184,208,192,112
Art4,0,5,0,0,0,0
Art5,10,21,9,14,9,16
Artn,0,0,12,0,0,0
Arv1,0,0,7,0,0,0
Arvcf,12,14,13,12,24,16
Arx,0,10,6,6,6,7
Arxes1,0,0,6,9,6,6
Arxes2,9,10,0,0,9,6
As3mt,8,7,7,6,10,9
Asah1,12,9,8,8,10,16
Asah2,14,11,9,23,12,11
Asap1,56,72,84,120,72,136
Asap2,21,22,8,22,25,20
Asap3,82,32,28,36,50,32
Asb1,0,6,0,6,0,0
Asb10,22,30,14,16,14,0
Asb11,24,14,14,12,22,0
Asb12,6,0,0,0,5,0
Asb13,7,10,6,6,6,0
Asb14,7,9,6,6,8,6
Asb15,9,8,9,7,11,11
Asb16,14,5,0,0,6,0
Asb17,0,0,0,0,0,10
Asb18,0,0,7,0,10,0
Asb2,11,6,8,0,7,0
Asb3,16,6,15,6,11,8
Asb4,8,0,0,11,7,6
Asb5,8,6,0,0,0,6
Asb6,14,10,11,11,10,6
